,AGE,EDUCATION_LEVEL,MARITAL_STATUS,NO_OF_KIDS,OCCUPATION_CATEGORY,INCOME,RISK_LEVEL,SPENDING_VS_INCOME,SPENDING_LEVEL,NETWORTH,RISK_TOLERANCE
3979,53,high_school,married,0,Senior_level,88393.033339,4,spends_less,5,344129.09863,11.031953021784512
3980,65,Masters/phd,married,0,Senior_level,221515.0715,2,spends_less,5,1178924.3632,2.3958366678852543
3981,65,Masters/phd,married,0,Senior_level,221515.0715,2,spends_less,5,1178924.3632,2.3958366678852543
3982,65,Masters/phd,married,0,Senior_level,221515.0715,2,spends_less,5,1178924.3632,2.394632734197998
3983,65,Masters/phd,married,0,Senior_level,220450.0952,2,spends_less,5,1178924.3632,2.394411285046992
3984,65,Masters/phd,married,0,Senior_level,220450.0952,2,spends_less,5,1178924.3632,2.394411285046992
3985,69,Masters/phd,married,0,mid_level,719923.98238,2,spends_less,2,2772294.9053,0.7572811176622645
3986,69,Masters/phd,married,0,mid_level,719923.98238,2,spends_less,2,2771259.3076,0.7572811176622645
3987,69,Masters/phd,married,0,mid_level,718859.00607,2,spends_less,2,2772294.9053,0.7571191636093904
3988,69,Masters/phd,married,0,mid_level,719923.98238,2,spends_less,2,2771259.3076,0.7572811176622645
3989,69,Masters/phd,married,0,mid_level,719923.98238,2,spends_less,2,2771259.3076,0.7572811176622645
3990,65,Masters/phd,married,0,Junior_level,52183.838959,4,spends_less,4,1001422.9262,1.136294376454175
3991,65,Masters/phd,married,0,Junior_level,46858.957433,4,spends_less,4,947571.84847,1.1533742063085584
3992,65,Masters/phd,married,0,Junior_level,37274.170685,4,spends_less,4,906147.94252,1.1155835181570306
3993,65,Masters/phd,married,0,Junior_level,41534.075906,4,spends_less,4,991895.42782,1.1076506330794549
3994,65,Masters/phd,married,0,Junior_level,47923.933738,4,spends_less,4,865759.63423,1.1217280987016984
3995,55,junior_school,married,2,Junior_level,51118.862654,3,spends_more,5,62933.269105,5.358354663114515
3996,55,junior_school,married,2,Junior_level,51118.862654,3,spends_more,5,72377.91966,5.359627947539163
3997,55,junior_school,married,2,Junior_level,51118.862654,3,spends_more,5,59733.272371,5.359627947539163
3998,55,junior_school,married,2,Junior_level,51118.862654,3,spends_more,5,54431.01241,5.361648407936757
3999,55,junior_school,married,2,Junior_level,51118.862654,3,spends_more,5,55508.033965,5.360883128068764
4000,63,high_school,married,1,mid_level,40469.099601,3,spends_less,4,697992.81515,1.192927314252413
4001,63,high_school,married,1,mid_level,40469.099601,3,spends_less,4,697992.81515,1.192927314252413
4002,63,high_school,married,1,mid_level,40469.099601,3,spends_less,4,697992.81515,1.192927314252413
4003,63,high_school,married,1,mid_level,40469.099601,3,spends_less,4,696957.2175,1.192927314252413
4004,63,high_school,married,1,mid_level,40469.099601,3,spends_less,4,697992.81515,1.192927314252413
4005,50,Masters/phd,married,2,mid_level,3194928.9159,1,spends_less,1,74463613.325,4.527480677748159
4006,50,Masters/phd,married,2,mid_level,3194928.9159,1,spends_less,1,74712156.76,4.401612531717688
4007,45,Masters/phd,married,2,Senior_level,149096.68274,4,spends_less,3,342679.26192,16.38700046607756
4008,45,Masters/phd,married,2,Senior_level,149096.68274,4,spends_less,3,334529.10843,16.869034890569697
4009,51,Masters/phd,married,1,mid_level,413210.80645,2,spends_less,5,5459774.3632,3.725100881144261
4010,51,Masters/phd,married,1,mid_level,413210.80645,2,spends_less,5,5250376.5186,3.7258217737659542
4011,51,Masters/phd,married,1,mid_level,412145.83015,2,spends_less,5,5363153.1025,3.7218575126350752
4012,51,Masters/phd,married,1,mid_level,412145.83015,2,spends_less,5,5402712.9327,3.721136620013381
4013,51,Masters/phd,married,1,mid_level,413210.80645,2,spends_less,5,5471062.3775,3.72625707025698
4014,68,high_school,married,0,Senior_level,69223.459844,4,spends_averagely,3,208206.90725,1.2905582199734418
4015,68,high_school,married,0,Senior_level,69223.459844,4,spends_averagely,3,208206.90725,1.2758878401586975
4016,68,high_school,married,0,Senior_level,69223.459844,4,spends_averagely,3,208206.90725,1.275333288056422
4017,66,Masters/phd,single,0,Senior_level,220450.0952,3,spends_less,2,4174494.1215,0.6581770002323417
4018,66,Masters/phd,single,0,Senior_level,220450.0952,3,spends_less,2,4173458.5238,0.6580217843288113
4019,66,Masters/phd,single,0,Senior_level,220450.0952,3,spends_less,2,4081290.3331,0.6581770002323417
4020,66,Masters/phd,single,0,Senior_level,220450.0952,3,spends_less,2,4164138.145,0.6581770002323417
4021,66,Masters/phd,single,0,Senior_level,220450.0952,3,spends_less,2,3893847.1587,0.6581770002323417
4022,43,Masters/phd,married,3,Senior_level,212995.26106,3,spends_less,5,684219.36643,13.807351336943608
4023,43,Masters/phd,married,3,Senior_level,212995.26106,3,spends_less,5,663921.65251,13.821260476771974
4024,70,Bachelors/degree,married,0,mid_level,30437022.805,3,spends_less,2,316178318.09,0.519617559781793
4025,70,Bachelors/degree,married,0,mid_level,29414645.552,3,spends_less,2,301575355.65,0.523211960684354
4026,70,Bachelors/degree,married,0,mid_level,30277276.359,3,spends_less,2,315730939.91,0.5147495961563964
4027,70,Bachelors/degree,married,0,mid_level,30181428.492,3,spends_less,2,315828286.09,0.5157414323929992
4028,70,Bachelors/degree,married,0,mid_level,30106880.151,3,spends_less,2,327040701.83,0.5101136110989782
4029,57,high_school,single,0,Junior_level,23216.483455,4,spends_averagely,5,337604.83344,1.298450308913402
4030,57,high_school,single,0,Junior_level,22151.50715,4,spends_averagely,5,332323.28543,1.1727192161331712
4031,57,high_school,single,0,Junior_level,22151.50715,4,spends_averagely,5,390420.31352,1.2520080687921842
4032,57,high_school,single,0,Junior_level,22151.50715,4,spends_averagely,5,414135.49967,1.2186578442196558
4033,23,Bachelors/degree,married,0,Senior_level,37274.170685,4,spends_less,5,54990.23514,98.60433006234564
4034,23,Bachelors/degree,married,0,Senior_level,37274.170685,4,spends_less,5,54990.23514,98.60433006234564
4035,23,Bachelors/degree,married,0,Senior_level,37274.170685,4,spends_less,5,52919.039843,98.60433006234564
4036,23,Bachelors/degree,married,0,Senior_level,37274.170685,4,spends_less,5,53954.637492,98.60433006234564
4037,23,Bachelors/degree,married,0,Senior_level,37274.170685,4,spends_less,5,52919.039843,98.60433006234564
4038,52,Masters/phd,married,1,Senior_level,247074.50283,3,spends_less,4,1993732.5931,4.293043662655705
4039,52,Masters/phd,married,1,Senior_level,247074.50283,3,spends_less,4,1983376.6166,4.30160614484566
4040,52,Masters/phd,married,1,Senior_level,247074.50283,3,spends_less,4,1982341.0189,4.30160614484566
4041,52,Masters/phd,married,1,Senior_level,247074.50283,3,spends_less,4,1992696.9954,4.30160614484566
4042,52,Masters/phd,married,1,Senior_level,247074.50283,3,spends_less,4,1982341.0189,4.30160614484566
4043,26,Masters/phd,single,0,Senior_level,57508.720486,2,spends_less,4,296802.28609,33.60556627752881
4044,26,Masters/phd,single,0,Senior_level,57508.720486,2,spends_less,4,296698.72632,33.93063389332548
4045,26,Masters/phd,single,0,Senior_level,56443.744181,2,spends_less,4,296698.72632,33.635914784168605
4046,26,Masters/phd,single,0,Senior_level,56443.744181,2,spends_less,4,296698.72632,33.635914784168605
4047,26,Masters/phd,single,0,Senior_level,56443.744181,2,spends_less,4,297734.32397,33.635914784168605
4048,45,Masters/phd,married,1,Senior_level,489889.10043,3,spends_less,4,2087454.1803,13.116996121454758
4049,45,Masters/phd,married,1,Senior_level,514383.55546,3,spends_less,4,2201162.8021,13.662456935654802
4050,59,Masters/phd,married,0,Senior_level,135251.99077,3,spends_less,5,3237278.2495,1.4530996842951214
4051,59,Masters/phd,married,0,Senior_level,135251.99077,3,spends_less,5,3322197.2567,1.4328477861940858
4052,59,Masters/phd,married,0,Senior_level,150161.65905,3,spends_less,5,3147181.2541,1.573535944413596
4053,59,Masters/phd,married,0,Senior_level,126732.18033,3,spends_less,5,3434041.8027,1.4539855147114835
4054,59,Masters/phd,married,0,Senior_level,124602.22772,3,spends_less,5,3277666.5578,1.3850530274566617
4055,56,Bachelors/degree,married,1,Senior_level,82003.175508,4,spends_averagely,2,309747.25669,8.330076481508057
4056,56,Bachelors/degree,married,1,Senior_level,82003.175508,4,spends_averagely,2,306226.22469,8.330076481508057
4057,56,Bachelors/degree,married,1,Senior_level,69223.459844,4,spends_averagely,2,307986.74069,7.660940241892743
4058,56,Bachelors/degree,married,1,Senior_level,74548.341371,4,spends_averagely,2,310368.61528,7.939746316082716
4059,56,Bachelors/degree,married,1,Senior_level,66028.530928,4,spends_averagely,2,310057.93599,7.493657186989669
4060,50,high_school,married,2,Senior_level,77743.270286,4,spends_less,5,65346.211626,18.95007938733649
4061,51,Masters/phd,single,0,Senior_level,116082.41728,3,spends_less,5,840387.49184,7.136957196045623
4062,51,Masters/phd,single,0,Senior_level,116082.41728,3,spends_less,5,846601.07773,7.136957196045623
4063,51,Masters/phd,single,0,Senior_level,116082.41728,3,spends_less,5,859028.24951,7.136957196045623
4064,51,Masters/phd,single,0,Senior_level,116082.41728,3,spends_less,5,850743.46832,7.136957196045623
4065,51,Masters/phd,single,0,Senior_level,116082.41728,3,spends_less,5,855921.45656,7.136957196045623
4066,65,Masters/phd,married,0,mid_level,3099081.0484,1,spends_less,4,30786246.897,1.3037907594475144
4067,65,Masters/phd,married,0,mid_level,3099081.0484,1,spends_less,4,30786246.897,1.3037075462907404
4068,65,Masters/phd,married,0,mid_level,3099081.0484,1,spends_less,4,30786246.897,1.305456923269845
4069,65,Masters/phd,married,0,mid_level,3099081.0484,1,spends_less,4,30786246.897,1.3046875267425309
4070,65,Masters/phd,married,0,mid_level,3099081.0484,1,spends_less,4,30786246.897,1.3052436398197056
4071,37,high_school,married,1,Senior_level,64963.554623,4,spends_averagely,2,19987.034618,57.27539888575643
4072,37,high_school,married,1,Senior_level,64963.554623,4,spends_averagely,2,16921.665578,57.264100958369866
4073,37,high_school,married,1,Senior_level,64963.554623,4,spends_averagely,2,30115.179621,57.30935247624127
4074,37,high_school,married,1,Senior_level,64963.554623,4,spends_averagely,2,29918.416068,57.33487670539833
4075,37,high_school,married,1,Senior_level,64963.554623,4,spends_averagely,2,18682.181581,57.34907876078991
4076,29,high_school,married,3,Senior_level,25559.431327,3,spends_less,1,42055.620509,72.68633350530592
4077,29,high_school,married,3,Senior_level,23429.478716,3,spends_less,1,34516.469628,82.81124890512278
4078,29,high_school,married,3,Senior_level,18104.59719,3,spends_less,1,38420.672763,67.79383722311124
4079,29,high_school,married,3,Senior_level,21299.526106,3,spends_less,1,37571.482691,71.22264207665059
4080,76,Masters/phd,married,0,Junior_level,1228982.6563,2,spends_less,1,16641018.615,0.4783787223198495
4081,76,Masters/phd,married,0,Junior_level,1208748.1065,2,spends_less,1,14794548.008,0.477235831130498
4082,76,Masters/phd,married,0,Junior_level,1324830.5238,2,spends_less,1,15168398.759,0.4775835897535699
4083,76,Masters/phd,married,0,Junior_level,1208748.1065,2,spends_less,1,14434160.026,0.4784426476401586
4084,76,Masters/phd,married,0,Junior_level,1261996.9218,2,spends_less,1,16024838.014,0.4784199497311304
4085,35,high_school,married,2,Senior_level,58573.696791,4,spends_less,2,227624.36316,26.3400181399797
4086,35,high_school,married,2,Senior_level,58573.696791,4,spends_less,2,216543.46832,26.3400181399797
4087,35,high_school,married,2,Senior_level,58573.696791,4,spends_less,2,221410.77727,26.3400181399797
4088,35,high_school,married,2,Senior_level,58573.696791,4,spends_less,2,210951.24102,26.3400181399797
4089,35,high_school,married,2,Senior_level,57508.720486,4,spends_less,2,217164.82691,26.10667045409468
4090,37,Bachelors/degree,married,3,Senior_level,125667.20402,3,spends_less,5,484659.69954,17.03804443163817
4091,37,Bachelors/degree,married,3,Senior_level,125667.20402,3,spends_less,5,483106.30307,17.0416035638357
4092,37,Bachelors/degree,married,3,Senior_level,125667.20402,3,spends_less,5,489319.88896,16.917092244002145
4093,37,Bachelors/degree,married,3,Senior_level,126732.18033,3,spends_less,5,489423.44873,17.083404208736173
4094,37,Bachelors/degree,married,3,Senior_level,125667.20402,3,spends_less,5,491391.08426,16.954086894998298
4095,53,Masters/phd,married,1,mid_level,212995.26106,4,spends_more,5,12844828.315,1.9829351395869736
4096,53,Masters/phd,married,1,mid_level,212995.26106,4,spends_more,5,13564154.442,1.9937021495532197
4097,53,Masters/phd,married,1,mid_level,212995.26106,4,spends_more,5,28532889.974,1.8330086954030609
4098,53,Masters/phd,married,1,mid_level,212995.26106,4,spends_more,5,8702230.6009,1.8709802331722707
4099,53,Masters/phd,married,1,mid_level,212995.26106,4,spends_more,5,14769279.425,1.9409742442494824
4100,85,junior_school,married,0,Junior_level,124602.22772,3,spends_averagely,2,2724657.4135,0.5488373648270912
4101,85,junior_school,married,0,Junior_level,124602.22772,3,spends_averagely,2,2667699.5428,0.5419821001713114
4102,85,junior_school,married,0,Junior_level,124602.22772,3,spends_averagely,2,2651440.6597,0.5426975668759625
4103,85,junior_school,married,0,Junior_level,124602.22772,3,spends_averagely,2,2694625.0816,0.5520426863979624
4104,85,junior_school,married,0,Junior_level,124602.22772,3,spends_averagely,2,2812683.2136,0.556015082527618
4105,63,Masters/phd,married,0,mid_level,818966.77877,3,spends_less,2,3434041.8027,3.044279934660823
4106,63,Masters/phd,married,0,mid_level,817901.80247,3,spends_less,2,3434041.8027,3.0386288285356864
4107,43,Masters/phd,married,0,Senior_level,101172.749,2,spends_less,2,459494.67668,19.919970571101263
4108,43,Masters/phd,married,0,Senior_level,101172.749,2,spends_less,2,438409.90856,20.27433822271029
4109,43,Masters/phd,married,0,Senior_level,101172.749,2,spends_less,2,445514.10843,20.13679215209902
4110,33,high_school,single,0,Senior_level,53248.815265,2,spends_averagely,3,34485.401698,42.31052504658906
4111,33,high_school,single,0,Senior_level,53248.815265,2,spends_averagely,3,34278.282169,42.74257946672152
4112,33,high_school,single,0,Senior_level,53248.815265,2,spends_averagely,3,33242.68452,42.74257946672152
4113,33,high_school,single,0,Senior_level,53248.815265,2,spends_averagely,3,34381.841933,42.74257946672152
4114,33,high_school,single,0,Senior_level,53248.815265,2,spends_averagely,3,34485.401698,42.74257946672152
4115,57,Masters/phd,single,0,Junior_level,143771.80121,1,spends_less,1,3802093.2071,1.3110859130532622
4116,57,Masters/phd,single,0,Junior_level,156551.51688,1,spends_less,1,3936720.9014,1.317514529022848
4117,57,Masters/phd,single,0,Junior_level,157616.49318,1,spends_less,1,4155232.0052,1.2866448929702976
4118,57,Masters/phd,single,0,Junior_level,162941.37471,1,spends_less,1,3833161.1365,1.349921459814816
4119,57,Masters/phd,single,0,Junior_level,150161.65905,1,spends_less,1,3914973.3508,1.3065998309953568
4120,57,Masters/phd,married,2,Senior_level,877540.47556,3,spends_less,2,17766713.259,1.5550675996106524
4121,70,Masters/phd,single,0,mid_level,71353.412455,3,spends_less,4,538510.77727,1.0835972850665498
4122,70,Masters/phd,single,0,mid_level,71353.412455,3,spends_less,4,549902.3514,1.064480316641753
4123,70,Masters/phd,single,0,mid_level,71353.412455,3,spends_less,4,682458.85042,0.9230206143574072
4124,70,Masters/phd,single,0,mid_level,72418.38876,3,spends_less,4,546795.55846,1.0700084709150932
4125,70,Masters/phd,single,0,mid_level,71353.412455,3,spends_less,4,649319.72567,0.9473513687661566
4126,40,Masters/phd,married,1,Senior_level,154421.56427,3,spends_less,5,232077.43305,73.78142322293142
4127,40,Masters/phd,married,1,Senior_level,154421.56427,3,spends_less,5,238291.01894,74.34924127513449
4128,40,Masters/phd,married,1,Senior_level,154421.56427,3,spends_less,5,657708.06662,74.00463208683887
4129,40,Masters/phd,married,1,Senior_level,155486.54057,3,spends_less,5,352206.76029,73.93209587349403
4130,40,Masters/phd,married,1,Senior_level,154421.56427,3,spends_less,5,228970.6401,73.78142322293142
4131,58,Masters/phd,married,1,Senior_level,341857.394,2,spends_less,3,490873.28543,7.803643720770273
4132,50,Masters/phd,married,2,Senior_level,104367.67792,2,spends_less,2,683287.32854,6.8611695980091945
4133,50,Masters/phd,married,2,Senior_level,104367.67792,2,spends_less,2,684322.92619,6.8611695980091945
4134,50,Masters/phd,married,2,Senior_level,104367.67792,2,spends_less,2,684322.92619,6.8611695980091945
4135,50,Masters/phd,married,2,Senior_level,104367.67792,2,spends_less,2,684322.92619,6.8611695980091945
4136,50,Masters/phd,married,2,Senior_level,104367.67792,2,spends_less,2,683287.32854,6.8611695980091945
4137,53,high_school,married,0,Senior_level,138446.91969,2,spends_less,2,487766.49249,7.634027392184946
4138,53,high_school,married,0,Senior_level,138446.91969,2,spends_less,2,487766.49249,7.634027392184946
4139,53,high_school,married,0,Senior_level,138446.91969,2,spends_less,2,487766.49249,7.634027392184946
4140,53,high_school,married,0,Senior_level,138446.91969,2,spends_less,2,487766.49249,7.634027392184946
4141,53,high_school,married,0,Senior_level,138446.91969,2,spends_less,2,488802.09014,7.634027392184946
4142,75,Masters/phd,married,0,Junior_level,4462250.7192,2,spends_less,1,77235908.23,0.4714112409995438
4143,75,Masters/phd,married,0,Junior_level,4667791.1461,2,spends_less,1,30087218.485,0.4662022112572699
